ts,kr,us,fx
2026-06-03 19:20:00+00:00,211.18,244.9,1.0
2026-06-03 19:25:00+00:00,211.42,244.28,1.0
2026-06-03 19:30:00+00:00,211.41,244.32,1.0
2026-06-03 19:35:00+00:00,211.82,245.0,1.0
2026-06-03 19:40:00+00:00,212.06,244.67,1.0
2026-06-03 19:45:00+00:00,212.3,244.4,1.0
2026-06-03 19:50:00+00:00,212.16,243.99,1.0
2026-06-03 19:55:00+00:00,212.9,244.54,1.0
2026-06-03 20:00:00+00:00,212.51,245.1,1.0
2026-06-03 20:05:00+00:00,212.26,245.1,1.0
2026-06-03 20:10:00+00:00,212.46,246.81,1.0
2026-06-03 20:15:00+00:00,211.86,247.06,1.0
2026-06-03 20:20:00+00:00,211.98,246.66,1.0
2026-06-03 20:25:00+00:00,211.84,245.94,1.0
2026-06-03 20:30:00+00:00,211.6,245.6,1.0
2026-06-03 20:35:00+00:00,211.33,244.15,1.0
2026-06-03 20:40:00+00:00,210.67,242.85,1.0
2026-06-03 20:45:00+00:00,210.56,243.83,1.0
2026-06-03 20:50:00+00:00,210.45,242.59,1.0
2026-06-03 20:55:00+00:00,210.76,243.7,1.0
2026-06-03 21:00:00+00:00,210.9,244.96,1.0
2026-06-03 21:05:00+00:00,210.44,245.38,1.0
2026-06-03 21:10:00+00:00,209.89,244.26,1.0
2026-06-03 21:15:00+00:00,209.94,244.47,1.0
2026-06-03 21:20:00+00:00,209.92,244.94,1.0
2026-06-03 21:25:00+00:00,209.88,244.68,1.0
2026-06-03 21:30:00+00:00,209.69,243.28,1.0
2026-06-03 21:35:00+00:00,209.07,242.08,1.0
2026-06-03 21:40:00+00:00,209.01,243.42,1.0
2026-06-03 21:45:00+00:00,208.87,243.1,1.0
2026-06-03 21:50:00+00:00,208.92,242.96,1.0
2026-06-03 21:55:00+00:00,209.5,243.24,1.0
2026-06-03 22:00:00+00:00,209.92,243.05,1.0
2026-06-03 22:05:00+00:00,209.66,242.87,1.0
2026-06-03 22:10:00+00:00,208.99,242.3,1.0
2026-06-03 22:15:00+00:00,209.06,241.5,1.0
2026-06-03 22:20:00+00:00,209.17,242.8,1.0
2026-06-03 22:25:00+00:00,209.08,242.07,1.0
2026-06-03 22:30:00+00:00,209.27,242.3,1.0
2026-06-03 22:35:00+00:00,209.15,243.06,1.0
2026-06-03 22:40:00+00:00,208.95,243.2,1.0
2026-06-03 22:45:00+00:00,208.48,243.2,1.0
2026-06-03 22:50:00+00:00,207.85,241.82,1.0
2026-06-03 22:55:00+00:00,208.32,241.9,1.0
2026-06-03 23:00:00+00:00,207.07,239.21,1.0
2026-06-03 23:05:00+00:00,207.24,240.8,1.0
2026-06-03 23:10:00+00:00,207.0,240.63,1.0
2026-06-03 23:15:00+00:00,207.13,240.9,1.0
2026-06-03 23:20:00+00:00,207.35,241.5,1.0
2026-06-03 23:25:00+00:00,207.5,241.3,1.0
2026-06-03 23:30:00+00:00,207.42,240.91,1.0
2026-06-03 23:35:00+00:00,207.36,241.55,1.0
2026-06-03 23:40:00+00:00,206.91,238.68,1.0
2026-06-03 23:45:00+00:00,205.29,236.48,1.0
2026-06-03 23:50:00+00:00,205.45,236.72,1.0
2026-06-03 23:55:00+00:00,204.93,236.12,1.0
2026-06-04 00:00:00+00:00,204.86,233.29,1.0
2026-06-04 00:05:00+00:00,204.02,232.92,1.0
2026-06-04 00:10:00+00:00,205.67,237.13,1.0
2026-06-04 00:15:00+00:00,205.84,237.44,1.0
2026-06-04 00:20:00+00:00,204.62,236.75,1.0
2026-06-04 00:25:00+00:00,205.67,237.77,1.0
2026-06-04 00:30:00+00:00,207.07,241.07,1.0
2026-06-04 00:35:00+00:00,207.18,241.55,1.0
2026-06-04 00:40:00+00:00,206.96,241.43,1.0
2026-06-04 00:45:00+00:00,205.56,238.56,1.0
2026-06-04 00:50:00+00:00,205.98,240.31,1.0
2026-06-04 00:55:00+00:00,205.43,239.5,1.0
2026-06-04 01:00:00+00:00,204.99,238.74,1.0
2026-06-04 01:05:00+00:00,205.68,238.75,1.0
2026-06-04 01:10:00+00:00,205.68,240.32,1.0
2026-06-04 01:15:00+00:00,205.13,235.6,1.0
2026-06-04 01:20:00+00:00,204.8,235.69,1.0
2026-06-04 01:25:00+00:00,204.4,234.88,1.0
2026-06-04 01:30:00+00:00,205.97,235.94,1.0
2026-06-04 01:35:00+00:00,206.15,237.14,1.0
2026-06-04 01:40:00+00:00,204.83,234.73,1.0
2026-06-04 01:45:00+00:00,205.18,235.14,1.0
2026-06-04 01:50:00+00:00,204.47,234.26,1.0
2026-06-04 01:55:00+00:00,204.38,234.25,1.0
2026-06-04 02:00:00+00:00,203.97,233.53,1.0
2026-06-04 02:05:00+00:00,203.77,232.6,1.0
2026-06-04 02:10:00+00:00,203.72,232.48,1.0
2026-06-04 02:15:00+00:00,203.51,232.55,1.0
2026-06-04 02:20:00+00:00,204.34,233.7,1.0
2026-06-04 02:25:00+00:00,204.77,234.14,1.0
2026-06-04 02:30:00+00:00,204.85,234.4,1.0
2026-06-04 02:35:00+00:00,205.12,235.02,1.0
2026-06-04 02:40:00+00:00,205.95,234.75,1.0
2026-06-04 02:45:00+00:00,206.7,237.11,1.0
2026-06-04 02:50:00+00:00,205.92,236.02,1.0
2026-06-04 02:55:00+00:00,205.93,235.66,1.0
2026-06-04 03:00:00+00:00,206.73,235.37,1.0
2026-06-04 03:05:00+00:00,206.72,235.58,1.0
2026-06-04 03:10:00+00:00,206.73,236.09,1.0
2026-06-04 03:15:00+00:00,207.19,236.41,1.0
2026-06-04 03:20:00+00:00,207.13,236.67,1.0
2026-06-04 03:25:00+00:00,207.62,236.49,1.0
2026-06-04 03:30:00+00:00,207.91,236.63,1.0
2026-06-04 03:35:00+00:00,207.64,237.77,1.0
2026-06-04 03:40:00+00:00,206.34,235.83,1.0
2026-06-04 03:45:00+00:00,206.25,235.2,1.0
2026-06-04 03:50:00+00:00,206.32,235.47,1.0
2026-06-04 03:55:00+00:00,207.02,235.41,1.0
2026-06-04 04:00:00+00:00,206.42,234.81,1.0
2026-06-04 04:05:00+00:00,206.26,235.38,1.0
2026-06-04 04:10:00+00:00,206.5,235.1,1.0
2026-06-04 04:15:00+00:00,206.49,234.75,1.0
2026-06-04 04:20:00+00:00,206.74,235.15,1.0
2026-06-04 04:25:00+00:00,206.18,235.13,1.0
2026-06-04 04:30:00+00:00,206.68,234.93,1.0
2026-06-04 04:35:00+00:00,206.72,235.3,1.0
2026-06-04 04:40:00+00:00,206.79,235.2,1.0
2026-06-04 04:45:00+00:00,206.82,235.03,1.0
2026-06-04 04:50:00+00:00,206.98,234.9,1.0
2026-06-04 04:55:00+00:00,206.74,234.24,1.0
2026-06-04 05:00:00+00:00,206.33,234.2,1.0
2026-06-04 05:05:00+00:00,206.33,234.43,1.0
2026-06-04 05:10:00+00:00,206.09,234.12,1.0
2026-06-04 05:15:00+00:00,206.3,234.11,1.0
2026-06-04 05:20:00+00:00,205.96,234.12,1.0
2026-06-04 05:25:00+00:00,206.31,234.11,1.0
2026-06-04 05:30:00+00:00,206.54,234.11,1.0
2026-06-04 05:35:00+00:00,206.66,234.11,1.0
2026-06-04 05:40:00+00:00,206.76,234.1,1.0
2026-06-04 05:45:00+00:00,205.56,232.54,1.0
2026-06-04 05:50:00+00:00,205.17,231.39,1.0
2026-06-04 05:55:00+00:00,205.46,232.25,1.0
2026-06-04 06:00:00+00:00,205.39,232.47,1.0
2026-06-04 06:05:00+00:00,205.25,231.87,1.0
2026-06-04 06:10:00+00:00,204.77,231.39,1.0
2026-06-04 06:15:00+00:00,204.85,231.0,1.0
2026-06-04 06:20:00+00:00,204.96,229.71,1.0
2026-06-04 06:25:00+00:00,204.69,228.78,1.0
2026-06-04 06:30:00+00:00,204.87,229.92,1.0
2026-06-04 06:35:00+00:00,205.16,230.33,1.0
2026-06-04 06:40:00+00:00,205.32,229.98,1.0
2026-06-04 06:45:00+00:00,205.24,230.43,1.0
2026-06-04 06:50:00+00:00,205.16,231.82,1.0
2026-06-04 06:55:00+00:00,205.22,230.89,1.0
2026-06-04 07:00:00+00:00,204.95,230.3,1.0
2026-06-04 07:05:00+00:00,204.91,231.47,1.0
2026-06-04 07:10:00+00:00,204.99,231.46,1.0
2026-06-04 07:15:00+00:00,204.9,232.24,1.0
2026-06-04 07:20:00+00:00,204.8,231.5,1.0
2026-06-04 07:25:00+00:00,204.38,231.29,1.0
2026-06-04 07:30:00+00:00,204.58,230.86,1.0
2026-06-04 07:35:00+00:00,204.59,230.54,1.0
2026-06-04 07:40:00+00:00,204.33,230.19,1.0
2026-06-04 07:45:00+00:00,204.27,230.16,1.0
2026-06-04 07:50:00+00:00,203.86,229.92,1.0
2026-06-04 07:55:00+00:00,203.82,229.07,1.0
2026-06-04 08:00:00+00:00,203.47,230.05,1.0
2026-06-04 08:05:00+00:00,203.18,229.49,1.0
2026-06-04 08:10:00+00:00,203.09,228.72,1.0
2026-06-04 08:15:00+00:00,202.87,229.9,1.0
2026-06-04 08:20:00+00:00,202.65,228.08,1.0
2026-06-04 08:25:00+00:00,202.64,228.48,1.0
2026-06-04 08:30:00+00:00,202.9,228.75,1.0
2026-06-04 08:35:00+00:00,203.0,228.24,1.0
2026-06-04 08:40:00+00:00,202.63,228.28,1.0
2026-06-04 08:45:00+00:00,202.08,227.76,1.0
2026-06-04 08:50:00+00:00,201.83,228.4,1.0
2026-06-04 08:55:00+00:00,201.71,228.18,1.0
2026-06-04 09:00:00+00:00,200.36,227.34,1.0
2026-06-04 09:05:00+00:00,199.76,226.68,1.0
2026-06-04 09:10:00+00:00,198.38,223.52,1.0
2026-06-04 09:15:00+00:00,198.36,224.32,1.0
2026-06-04 09:20:00+00:00,199.54,224.43,1.0
2026-06-04 09:25:00+00:00,199.72,224.44,1.0
2026-06-04 09:30:00+00:00,200.82,225.07,1.0
2026-06-04 09:35:00+00:00,200.06,224.76,1.0
2026-06-04 09:40:00+00:00,199.88,224.8,1.0
2026-06-04 09:45:00+00:00,200.9,225.8,1.0
2026-06-04 09:50:00+00:00,200.93,225.86,1.0
2026-06-04 09:55:00+00:00,200.79,226.24,1.0
2026-06-04 10:00:00+00:00,200.49,225.6,1.0
2026-06-04 10:05:00+00:00,200.25,225.44,1.0
2026-06-04 10:10:00+00:00,200.2,225.16,1.0
2026-06-04 10:15:00+00:00,199.36,225.2,1.0
2026-06-04 10:20:00+00:00,200.2,225.36,1.0
2026-06-04 10:25:00+00:00,199.4,225.28,1.0
2026-06-04 10:30:00+00:00,199.67,225.36,1.0
2026-06-04 10:35:00+00:00,199.2,225.14,1.0
2026-06-04 10:40:00+00:00,198.8,222.97,1.0
2026-06-04 10:45:00+00:00,199.07,223.87,1.0
2026-06-04 10:50:00+00:00,198.74,223.06,1.0
2026-06-04 10:55:00+00:00,198.95,223.96,1.0
2026-06-04 11:00:00+00:00,199.4,224.82,1.0
2026-06-04 11:05:00+00:00,199.08,223.72,1.0
2026-06-04 11:10:00+00:00,199.16,223.79,1.0
2026-06-04 11:15:00+00:00,199.58,224.24,1.0
2026-06-04 11:20:00+00:00,199.41,224.32,1.0
2026-06-04 11:25:00+00:00,199.57,225.04,1.0
2026-06-04 11:30:00+00:00,199.13,223.75,1.0
2026-06-04 11:35:00+00:00,198.89,224.66,1.0
2026-06-04 11:40:00+00:00,198.56,223.64,1.0
2026-06-04 11:45:00+00:00,199.22,225.37,1.0
2026-06-04 11:50:00+00:00,199.88,226.73,1.0
2026-06-04 11:55:00+00:00,200.28,226.12,1.0
2026-06-04 12:00:00+00:00,199.86,226.2,1.0
2026-06-04 12:05:00+00:00,200.19,228.61,1.0
2026-06-04 12:10:00+00:00,199.62,233.72,1.0
2026-06-04 12:15:00+00:00,199.67,232.83,1.0
2026-06-04 12:20:00+00:00,199.79,230.82,1.0
2026-06-04 12:25:00+00:00,199.98,230.92,1.0
2026-06-04 12:30:00+00:00,200.29,232.88,1.0
2026-06-04 12:35:00+00:00,200.66,232.46,1.0
2026-06-04 12:40:00+00:00,200.84,232.69,1.0
2026-06-04 12:45:00+00:00,200.79,232.94,1.0
2026-06-04 12:50:00+00:00,200.82,231.0,1.0
2026-06-04 12:55:00+00:00,200.46,229.58,1.0
2026-06-04 13:00:00+00:00,200.43,229.28,1.0
2026-06-04 13:05:00+00:00,200.51,230.11,1.0
2026-06-04 13:10:00+00:00,200.45,229.97,1.0
2026-06-04 13:15:00+00:00,200.69,229.04,1.0
2026-06-04 13:20:00+00:00,200.92,229.97,1.0
2026-06-04 13:25:00+00:00,199.52,229.23,1.0
2026-06-04 13:30:00+00:00,201.82,230.12,1.0
2026-06-04 13:35:00+00:00,200.79,230.44,1.0
2026-06-04 13:40:00+00:00,198.7,227.69,1.0
2026-06-04 13:45:00+00:00,199.62,225.78,1.0
2026-06-04 13:50:00+00:00,198.59,226.47,1.0
2026-06-04 13:55:00+00:00,198.39,225.59,1.0
2026-06-04 14:00:00+00:00,197.12,225.69,1.0
2026-06-04 14:05:00+00:00,197.55,223.94,1.0
2026-06-04 14:10:00+00:00,198.51,225.93,1.0
2026-06-04 14:15:00+00:00,198.61,226.27,1.0
2026-06-04 14:20:00+00:00,199.55,225.84,1.0
2026-06-04 14:25:00+00:00,200.15,227.21,1.0
2026-06-04 14:30:00+00:00,200.36,227.26,1.0
2026-06-04 14:35:00+00:00,199.91,226.11,1.0
2026-06-04 14:40:00+00:00,199.4,225.46,1.0
2026-06-04 14:45:00+00:00,199.51,225.48,1.0
2026-06-04 14:50:00+00:00,199.78,226.18,1.0
2026-06-04 14:55:00+00:00,200.67,227.4,1.0
2026-06-04 15:00:00+00:00,200.35,228.5,1.0
2026-06-04 15:05:00+00:00,201.92,229.5,1.0
2026-06-04 15:10:00+00:00,202.16,229.27,1.0
2026-06-04 15:15:00+00:00,202.19,229.17,1.0
2026-06-04 15:20:00+00:00,202.28,228.44,1.0
2026-06-04 15:25:00+00:00,202.15,228.44,1.0
2026-06-04 15:30:00+00:00,202.59,228.81,1.0
2026-06-04 15:35:00+00:00,202.72,228.75,1.0
2026-06-04 15:40:00+00:00,202.34,229.5,1.0
2026-06-04 15:45:00+00:00,201.74,228.61,1.0
2026-06-04 15:50:00+00:00,202.46,229.8,1.0
2026-06-04 15:55:00+00:00,202.59,227.95,1.0
2026-06-04 16:00:00+00:00,202.4,229.04,1.0
2026-06-04 16:05:00+00:00,202.64,228.99,1.0
2026-06-04 16:10:00+00:00,202.96,228.48,1.0
2026-06-04 16:15:00+00:00,203.64,228.94,1.0
2026-06-04 16:20:00+00:00,204.11,229.33,1.0
2026-06-04 16:25:00+00:00,204.09,228.79,1.0
2026-06-04 16:30:00+00:00,203.23,228.77,1.0
2026-06-04 16:35:00+00:00,203.54,229.77,1.0
2026-06-04 16:40:00+00:00,204.03,229.61,1.0
2026-06-04 16:45:00+00:00,203.94,230.06,1.0
2026-06-04 16:50:00+00:00,204.49,231.2,1.0
2026-06-04 16:55:00+00:00,204.49,231.79,1.0
2026-06-04 17:00:00+00:00,204.38,231.64,1.0
2026-06-04 17:05:00+00:00,204.54,230.92,1.0
2026-06-04 17:10:00+00:00,204.43,231.38,1.0
2026-06-04 17:15:00+00:00,204.17,231.29,1.0
2026-06-04 17:20:00+00:00,204.09,230.71,1.0
2026-06-04 17:25:00+00:00,204.31,231.15,1.0
2026-06-04 17:30:00+00:00,204.8,231.74,1.0
2026-06-04 17:35:00+00:00,204.63,231.56,1.0
2026-06-04 17:40:00+00:00,204.68,230.1,1.0
2026-06-04 17:45:00+00:00,204.66,229.77,1.0
2026-06-04 17:50:00+00:00,204.94,230.17,1.0
2026-06-04 17:55:00+00:00,205.01,229.72,1.0
2026-06-04 18:00:00+00:00,205.33,228.39,1.0
2026-06-04 18:05:00+00:00,205.34,228.49,1.0
2026-06-04 18:10:00+00:00,205.4,228.67,1.0
2026-06-04 18:15:00+00:00,205.24,229.04,1.0
2026-06-04 18:20:00+00:00,205.21,229.44,1.0
2026-06-04 18:25:00+00:00,205.19,230.26,1.0
2026-06-04 18:30:00+00:00,205.16,229.84,1.0
2026-06-04 18:35:00+00:00,205.05,230.18,1.0
2026-06-04 18:40:00+00:00,204.81,230.94,1.0
2026-06-04 18:45:00+00:00,205.07,230.89,1.0
2026-06-04 18:50:00+00:00,205.03,230.29,1.0
2026-06-04 18:55:00+00:00,204.64,230.2,1.0
2026-06-04 19:00:00+00:00,204.78,230.54,1.0
2026-06-04 19:05:00+00:00,204.55,230.4,1.0
2026-06-04 19:10:00+00:00,204.48,230.01,1.0
2026-06-04 19:15:00+00:00,204.63,229.98,1.0
2026-06-04 19:20:00+00:00,205.11,230.14,1.0
2026-06-04 19:25:00+00:00,205.57,230.68,1.0
2026-06-04 19:30:00+00:00,205.78,230.49,1.0
2026-06-04 19:35:00+00:00,205.77,230.31,1.0
2026-06-04 19:40:00+00:00,205.05,230.38,1.0
2026-06-04 19:45:00+00:00,204.96,230.99,1.0
2026-06-04 19:50:00+00:00,204.59,230.59,1.0
2026-06-04 19:55:00+00:00,204.04,229.68,1.0
2026-06-04 20:00:00+00:00,203.81,229.59,1.0
2026-06-04 20:05:00+00:00,203.46,229.62,1.0
2026-06-04 20:10:00+00:00,203.77,229.76,1.0
2026-06-04 20:15:00+00:00,203.51,229.56,1.0
2026-06-04 20:20:00+00:00,203.4,229.55,1.0
2026-06-04 20:25:00+00:00,203.32,229.72,1.0
2026-06-04 20:30:00+00:00,203.42,229.59,1.0
2026-06-04 20:35:00+00:00,203.33,229.52,1.0
2026-06-04 20:40:00+00:00,203.24,229.57,1.0
2026-06-04 20:45:00+00:00,203.24,229.55,1.0
2026-06-04 20:50:00+00:00,203.19,229.51,1.0
2026-06-04 20:55:00+00:00,203.3,229.57,1.0
2026-06-04 21:00:00+00:00,203.23,229.51,1.0
2026-06-04 21:05:00+00:00,203.28,229.76,1.0
2026-06-04 21:10:00+00:00,203.19,229.97,1.0
2026-06-04 21:15:00+00:00,203.25,229.86,1.0
2026-06-04 21:20:00+00:00,203.14,229.69,1.0
2026-06-04 21:25:00+00:00,203.14,229.72,1.0
2026-06-04 21:30:00+00:00,203.29,229.67,1.0
2026-06-04 21:35:00+00:00,203.19,229.43,1.0
2026-06-04 21:40:00+00:00,203.42,229.76,1.0
2026-06-04 21:45:00+00:00,203.24,230.41,1.0
2026-06-04 21:50:00+00:00,202.34,230.67,1.0
2026-06-04 21:55:00+00:00,202.3,229.89,1.0
2026-06-04 22:00:00+00:00,202.15,229.61,1.0
2026-06-04 22:05:00+00:00,202.12,229.41,1.0
2026-06-04 22:10:00+00:00,201.97,229.45,1.0
2026-06-04 22:15:00+00:00,201.21,229.4,1.0
2026-06-04 22:20:00+00:00,200.89,228.4,1.0
2026-06-04 22:25:00+00:00,200.97,227.58,1.0
2026-06-04 22:30:00+00:00,200.79,226.72,1.0
2026-06-04 22:35:00+00:00,201.36,226.57,1.0
2026-06-04 22:40:00+00:00,201.49,226.07,1.0
2026-06-04 22:45:00+00:00,201.91,226.52,1.0
2026-06-04 22:50:00+00:00,201.79,226.49,1.0
2026-06-04 22:55:00+00:00,201.77,226.37,1.0
2026-06-04 23:00:00+00:00,201.03,225.01,1.0
2026-06-04 23:05:00+00:00,201.01,225.11,1.0
2026-06-04 23:10:00+00:00,200.75,224.45,1.0
2026-06-04 23:15:00+00:00,200.57,224.25,1.0
2026-06-04 23:20:00+00:00,200.79,223.6,1.0
2026-06-04 23:25:00+00:00,200.36,223.75,1.0
2026-06-04 23:30:00+00:00,200.38,224.31,1.0
2026-06-04 23:35:00+00:00,200.39,223.83,1.0
2026-06-04 23:40:00+00:00,199.92,223.22,1.0
2026-06-04 23:45:00+00:00,198.13,220.98,1.0
2026-06-04 23:50:00+00:00,198.41,222.06,1.0
2026-06-04 23:55:00+00:00,197.89,222.69,1.0
2026-06-05 00:00:00+00:00,196.6,220.15,1.0
2026-06-05 00:05:00+00:00,196.14,219.18,1.0
2026-06-05 00:10:00+00:00,194.87,216.28,1.0
2026-06-05 00:15:00+00:00,193.61,215.84,1.0
2026-06-05 00:20:00+00:00,192.3,216.3,1.0
2026-06-05 00:25:00+00:00,193.49,218.14,1.0
2026-06-05 00:30:00+00:00,194.28,218.92,1.0
2026-06-05 00:35:00+00:00,194.02,218.28,1.0
2026-06-05 00:40:00+00:00,193.26,219.07,1.0
2026-06-05 00:45:00+00:00,192.25,217.0,1.0
2026-06-05 00:50:00+00:00,192.08,217.11,1.0
2026-06-05 00:55:00+00:00,191.56,215.64,1.0
2026-06-05 01:00:00+00:00,191.21,214.64,1.0
2026-06-05 01:05:00+00:00,190.88,215.79,1.0
2026-06-05 01:10:00+00:00,190.92,214.46,1.0
2026-06-05 01:15:00+00:00,191.19,214.13,1.0
2026-06-05 01:20:00+00:00,190.38,214.07,1.0
2026-06-05 01:25:00+00:00,191.31,215.05,1.0
2026-06-05 01:30:00+00:00,193.02,216.56,1.0
2026-06-05 01:35:00+00:00,193.46,217.5,1.0
2026-06-05 01:40:00+00:00,194.4,218.25,1.0
2026-06-05 01:45:00+00:00,193.02,217.2,1.0
2026-06-05 01:50:00+00:00,194.65,217.88,1.0
2026-06-05 01:55:00+00:00,194.88,218.31,1.0
2026-06-05 02:00:00+00:00,194.96,218.83,1.0
2026-06-05 02:05:00+00:00,195.48,219.56,1.0
2026-06-05 02:10:00+00:00,195.53,220.7,1.0
2026-06-05 02:15:00+00:00,195.02,220.35,1.0
2026-06-05 02:20:00+00:00,196.47,221.54,1.0
2026-06-05 02:25:00+00:00,196.96,221.94,1.0
2026-06-05 02:30:00+00:00,196.52,221.97,1.0
2026-06-05 02:35:00+00:00,196.16,220.97,1.0
2026-06-05 02:40:00+00:00,195.45,219.6,1.0
2026-06-05 02:45:00+00:00,195.48,219.58,1.0
2026-06-05 02:50:00+00:00,195.23,219.39,1.0
2026-06-05 02:55:00+00:00,194.78,218.6,1.0
2026-06-05 03:00:00+00:00,195.33,219.55,1.0
2026-06-05 03:05:00+00:00,194.8,218.5,1.0
2026-06-05 03:10:00+00:00,194.76,219.04,1.0
2026-06-05 03:15:00+00:00,194.83,218.66,1.0
2026-06-05 03:20:00+00:00,195.01,218.69,1.0
2026-06-05 03:25:00+00:00,194.38,218.57,1.0
2026-06-05 03:30:00+00:00,194.72,218.81,1.0
2026-06-05 03:35:00+00:00,194.12,218.27,1.0
2026-06-05 03:40:00+00:00,193.85,218.38,1.0
2026-06-05 03:45:00+00:00,193.04,217.47,1.0
2026-06-05 03:50:00+00:00,192.56,217.7,1.0
2026-06-05 03:55:00+00:00,193.2,217.71,1.0
2026-06-05 04:00:00+00:00,192.99,217.75,1.0
2026-06-05 04:05:00+00:00,193.24,217.79,1.0
2026-06-05 04:10:00+00:00,192.91,216.17,1.0
2026-06-05 04:15:00+00:00,192.66,216.07,1.0
2026-06-05 04:20:00+00:00,192.85,216.5,1.0
2026-06-05 04:25:00+00:00,192.13,216.01,1.0
2026-06-05 04:30:00+00:00,192.38,215.37,1.0
2026-06-05 04:35:00+00:00,193.49,216.8,1.0
2026-06-05 04:40:00+00:00,192.94,217.08,1.0
2026-06-05 04:45:00+00:00,193.59,217.49,1.0
2026-06-05 04:50:00+00:00,194.07,217.86,1.0
2026-06-05 04:55:00+00:00,194.0,217.8,1.0
2026-06-05 05:00:00+00:00,194.4,219.4,1.0
2026-06-05 05:05:00+00:00,194.11,217.81,1.0
2026-06-05 05:10:00+00:00,193.94,218.01,1.0
2026-06-05 05:15:00+00:00,194.6,217.75,1.0
2026-06-05 05:20:00+00:00,194.99,218.3,1.0
2026-06-05 05:25:00+00:00,194.24,217.75,1.0
2026-06-05 05:30:00+00:00,194.77,218.21,1.0
2026-06-05 05:35:00+00:00,195.27,218.64,1.0
2026-06-05 05:40:00+00:00,194.63,218.36,1.0
2026-06-05 05:45:00+00:00,193.59,217.8,1.0
2026-06-05 05:50:00+00:00,192.93,216.94,1.0
2026-06-05 05:55:00+00:00,192.86,216.5,1.0
2026-06-05 06:00:00+00:00,193.61,216.96,1.0
2026-06-05 06:05:00+00:00,193.77,217.12,1.0
2026-06-05 06:10:00+00:00,192.4,215.2,1.0
2026-06-05 06:15:00+00:00,192.46,214.36,1.0
2026-06-05 06:20:00+00:00,192.41,208.66,1.0
2026-06-05 06:25:00+00:00,193.04,212.79,1.0
2026-06-05 06:30:00+00:00,193.23,213.57,1.0
2026-06-05 06:35:00+00:00,192.89,213.95,1.0
2026-06-05 06:40:00+00:00,192.52,214.1,1.0
2026-06-05 06:45:00+00:00,192.27,213.49,1.0
2026-06-05 06:50:00+00:00,192.67,213.59,1.0
2026-06-05 06:55:00+00:00,192.78,213.48,1.0
2026-06-05 07:00:00+00:00,192.43,212.77,1.0
2026-06-05 07:05:00+00:00,192.36,212.13,1.0
2026-06-05 07:10:00+00:00,191.93,211.49,1.0
2026-06-05 07:15:00+00:00,192.08,211.56,1.0
2026-06-05 07:20:00+00:00,191.96,210.63,1.0
2026-06-05 07:25:00+00:00,192.3,210.82,1.0
2026-06-05 07:30:00+00:00,192.81,212.62,1.0
2026-06-05 07:35:00+00:00,193.32,215.11,1.0
2026-06-05 07:40:00+00:00,192.98,214.52,1.0
2026-06-05 07:45:00+00:00,192.89,213.72,1.0
2026-06-05 07:50:00+00:00,192.79,213.55,1.0
2026-06-05 07:55:00+00:00,192.83,212.82,1.0
2026-06-05 08:00:00+00:00,192.42,213.12,1.0
2026-06-05 08:05:00+00:00,192.57,212.96,1.0
2026-06-05 08:10:00+00:00,192.76,213.48,1.0
2026-06-05 08:15:00+00:00,192.57,213.75,1.0
2026-06-05 08:20:00+00:00,193.0,214.04,1.0
2026-06-05 08:25:00+00:00,193.45,214.3,1.0
2026-06-05 08:30:00+00:00,193.4,214.28,1.0
2026-06-05 08:35:00+00:00,193.26,214.1,1.0
2026-06-05 08:40:00+00:00,193.11,213.56,1.0
2026-06-05 08:45:00+00:00,193.53,213.64,1.0
2026-06-05 08:50:00+00:00,192.79,213.53,1.0
2026-06-05 08:55:00+00:00,192.39,214.3,1.0
2026-06-05 09:00:00+00:00,193.1,213.88,1.0
2026-06-05 09:05:00+00:00,193.31,214.65,1.0
2026-06-05 09:10:00+00:00,194.4,215.77,1.0
2026-06-05 09:15:00+00:00,194.41,216.09,1.0
2026-06-05 09:20:00+00:00,194.25,214.94,1.0
2026-06-05 09:25:00+00:00,193.98,215.53,1.0
2026-06-05 09:30:00+00:00,194.38,215.7,1.0
2026-06-05 09:35:00+00:00,194.1,215.38,1.0
2026-06-05 09:40:00+00:00,194.08,215.68,1.0
2026-06-05 09:45:00+00:00,194.12,215.39,1.0
2026-06-05 09:50:00+00:00,194.17,215.61,1.0
2026-06-05 09:55:00+00:00,193.83,216.07,1.0
2026-06-05 10:00:00+00:00,193.85,215.94,1.0
2026-06-05 10:05:00+00:00,193.85,215.71,1.0
2026-06-05 10:10:00+00:00,194.6,215.66,1.0
2026-06-05 10:15:00+00:00,194.7,215.64,1.0
2026-06-05 10:20:00+00:00,195.25,215.93,1.0
2026-06-05 10:25:00+00:00,195.32,216.06,1.0
2026-06-05 10:30:00+00:00,195.34,215.78,1.0
2026-06-05 10:35:00+00:00,195.21,215.96,1.0
2026-06-05 10:40:00+00:00,195.33,216.18,1.0
2026-06-05 10:45:00+00:00,195.24,215.7,1.0
2026-06-05 10:50:00+00:00,195.07,215.95,1.0
2026-06-05 10:55:00+00:00,194.79,215.77,1.0
2026-06-05 11:00:00+00:00,194.9,215.58,1.0
2026-06-05 11:05:00+00:00,194.57,215.63,1.0
2026-06-05 11:10:00+00:00,194.6,216.01,1.0
2026-06-05 11:15:00+00:00,194.22,216.96,1.0
2026-06-05 11:20:00+00:00,194.31,216.48,1.0
2026-06-05 11:25:00+00:00,194.95,218.74,1.0
